,delta,nodes_cc,length_cc,i,j,d_ij_b,d_ij_s
130,25347.641140231844,3305.0,148.62691200000066,541152345,322667282,0.02728319510228546,0.53455015484984
131,25484.610525558423,3305.0,148.62691200000066,81257461,97018915,0.02728319510228546,0.53455015484984
132,25981.77237856155,3305.0,148.62691200000066,539330078,539358281,0.02728319510228546,0.53455015484984
133,27106.833551341933,3305.0,148.62691200000066,4459032535,285889557,0.02728319510228546,0.53455015484984
134,27262.375799216206,3305.0,148.62691200000066,2390970220,5750939791,0.02728319510228546,0.53455015484984
135,27277.642893888446,3305.0,148.62691200000066,262999131,1110663314,0.02728319510228546,0.53455015484984
136,27600.333041237816,3305.0,148.62691200000066,4589129654,4073828534,0.02728319510228546,0.53455015484984
137,27670.87752117964,3305.0,148.62691200000066,27036935,1106811107,0.02728319510228546,0.53455015484984
138,27952.966705560055,3305.0,148.62691200000066,154480337,3052626063,0.02728319510228546,0.53455015484984
139,27962.66254297623,3305.0,148.62691200000066,280309782,2331715725,0.02728319510228546,0.53455015484984
140,28160.735939208847,3305.0,148.62691200000066,235889222,130617334,0.02728319510228546,0.53455015484984
141,28177.6545224241,3305.0,148.62691200000066,4509216186,2973806358,0.02728319510228546,0.53455015484984
142,28877.398766348968,3305.0,148.62691200000066,291726855,3254644804,0.02728319510228546,0.53455015484984
143,28918.696498217134,3305.0,148.62691200000066,132813203,4774674060,0.02728319510228546,0.53455015484984
144,28930.55279348977,3312.0,148.97313900000066,260184926,260098770,0.05247943896799801,0.53455015484984
145,28943.277299013764,3939.0,186.87814099999989,27341922,1841436301,0.05247943896799801,0.53455015484984
146,29016.809049503976,3939.0,186.87814099999989,1673542026,1673542004,0.05247943896799801,0.53455015484984
147,29128.555709475186,3978.0,189.368034,753979442,685059004,0.06585262913600666,0.53455015484984
148,29209.395620371244,4490.0,219.8680599999993,1251658328,1389253118,0.06585262913600666,0.53455015484984
149,30282.204663017183,4490.0,219.8680599999993,2696628368,354718258,0.07242780348407063,0.53455015484984
150,30626.090104813848,4651.0,232.2648299999992,32015021,819181256,0.07242780348407063,0.53455015484984
151,30825.43782500588,4651.0,232.2648299999992,1934123600,1737619943,0.07242780348407063,0.53455015484984
152,30931.09615078714,4651.0,232.2648299999992,275276849,2585326575,0.07242780348407063,0.53455015484984
153,31079.132812161934,4651.0,232.2648299999992,97014490,3784109338,0.07242780348407063,0.53455015484984
154,31197.326129895933,4651.0,232.2648299999992,2003689903,2003689897,0.07242780348407063,0.53455015484984
155,31218.740990390015,4651.0,232.2648299999992,509441359,1285886896,0.10075401817004796,0.53455015484984
156,31436.486263536528,5186.0,267.7769199999978,265597674,265597730,0.10075401817004796,0.53455015484984
157,31985.708678576913,5186.0,267.7769199999978,372456547,32020618,0.10075401817004796,0.53455015484984
158,32165.06853663452,5186.0,267.7769199999978,269190173,263315472,0.10075401817004796,0.53455015484984
159,32373.866753511782,5201.0,268.236917999998,56971101,2558163494,0.10075401817004796,0.53455015484984
160,32378.80840390564,5201.0,268.236917999998,1678340951,3479887559,0.10075401817004796,0.53455015484984
161,32728.637521159882,5204.0,268.3993659999981,471868223,3052626063,0.10075401817004796,0.53455015484984
162,33673.822125875966,5204.0,268.3993659999981,683048901,178972119,0.10075401817004796,0.53455015484984
163,33845.955071435004,5204.0,268.3993659999981,701873393,3303427797,0.10075401817004796,0.53455015484984
164,34526.77639708451,5257.0,271.330902999998,97449881,1902850277,0.10075401817004796,0.53455015484984
165,34539.854024150685,5257.0,271.330902999998,688953675,263002790,0.10075401817004796,0.53455015484984
166,34658.887492908405,5257.0,271.330902999998,3092858679,415597115,0.10075401817004796,0.53455015484984
167,34885.43152042464,5257.0,271.330902999998,1285886769,3605192262,0.10075401817004796,0.53455015484984
168,34911.03714009362,5303.0,272.54360299999814,3048895510,3048895511,0.10075401817004796,0.53455015484984
169,34930.131158242664,5303.0,272.54360299999814,263005284,177512901,0.10075401817004796,0.53455015484984
170,35095.463316239926,5303.0,272.54360299999814,2914950439,680056030,0.10279203975227333,0.53455015484984
171,35113.78828258305,5303.0,272.54360299999814,638352436,638352435,0.10279203975227333,0.53455015484984
172,35123.46155393959,5303.0,272.54360299999814,3335903731,3335903733,0.10279203975227333,0.53455015484984
173,35157.94045801403,5372.0,275.8296689999979,3371480474,78080609,0.10279203975227333,0.53455015484984
174,35191.55256803228,5376.0,275.968576999998,274979093,421427617,0.10279203975227333,0.53455015484984
175,35260.05465232236,5376.0,275.968576999998,1648921869,280349535,0.10279203975227333,0.53455015484984
176,35377.662959673,5376.0,275.968576999998,78102898,78101531,0.10765272258579177,0.53455015484984
177,35392.30928421624,5391.0,276.57298099999804,5678221278,4053372926,0.11904785275960719,0.53455015484984
178,35444.692110878306,5572.0,284.5089249999979,262679687,84699052,0.12064467928507795,0.53455015484984
179,36110.54067465002,5596.0,285.52672099999785,4366791704,928522268,0.12064467928507795,0.53455015484984
180,36437.60899524705,5596.0,285.52672099999785,1942848366,1942848393,0.12064467928507795,0.53455015484984
181,36563.53885168592,5596.0,285.52672099999785,369478340,1404431651,0.12064467928507795,0.53455015484984
182,36668.737759278236,5596.0,285.52672099999785,2782453656,318613427,0.12064467928507795,0.53455015484984
183,38445.702684004216,5596.0,285.52672099999785,456395304,344795954,0.12064467928507795,0.53455015484984
184,38599.82509556583,5730.0,291.00086099999834,260457678,288977410,0.12064467928507795,0.53455015484984
185,39084.1395461182,5730.0,291.00086099999834,1315026769,1698441514,0.12064467928507795,0.53455015484984
186,39780.281172197036,5739.0,291.1870359999984,948494273,1706274874,0.12064467928507795,0.53455015484984
187,39905.120860732684,5739.0,291.1870359999984,5895594120,595790433,0.12064467928507795,0.53455015484984
188,40008.64442447312,5739.0,291.1870359999984,595658404,303816797,0.12064467928507795,0.53455015484984
189,40168.056634514614,5741.0,291.31509399999834,97021690,686577786,0.12064467928507795,0.53455015484984
190,40597.26278913776,5752.0,292.31737999999854,235918040,1698441448,0.12064467928507795,0.53455015484984
191,40874.61545441792,5756.0,292.42283899999853,3038403034,281204775,0.12064467928507795,0.53455015484984
192,41001.70534574278,5756.0,292.42283899999853,260692297,260658391,0.12064467928507795,0.53455015484984
193,41119.08195519618,5762.0,292.8678189999985,284226244,1376686105,0.12064467928507795,0.53455015484984
194,41726.26609728005,5781.0,293.4832189999985,96986235,3111093464,0.12064467928507795,0.53455015484984
195,42115.70613720897,5781.0,293.4832189999985,2750906346,2853675627,0.12064467928507795,0.53455015484984
196,42291.50563500942,5781.0,293.4832189999985,421442975,5299055823,0.12064467928507795,0.53455015484984
197,42344.38440192213,5781.0,293.4832189999985,272910842,171443342,0.12064467928507795,0.53455015484984
198,42355.31167576807,5781.0,293.4832189999985,343458167,5341759388,0.12064467928507795,0.53455015484984
199,42377.663486688085,5781.0,293.4832189999985,990473692,1247360098,0.12064467928507795,0.53455015484984
200,42427.58213451728,5781.0,293.4832189999985,687632187,3307988919,0.12064467928507795,0.53455015484984
201,42540.971324390535,5840.0,297.5148759999989,2672513949,2672513932,0.12064467928507795,0.53455015484984
202,43143.297345369196,5840.0,297.5148759999989,4396914815,549482641,0.12064467928507795,0.53455015484984
203,43364.852152664505,5840.0,297.5148759999989,268275508,268258426,0.12064467928507795,0.53455015484984
204,43576.67277757275,5840.0,297.5148759999989,1851782326,1664494311,0.12064467928507795,0.53455015484984
205,44105.96483608533,5840.0,297.5148759999989,1386008270,101486461,0.12064467928507795,0.53455015484984
206,44247.76673841202,5840.0,297.5148759999989,262685741,2428616552,0.12064467928507795,0.53455015484984
207,44383.00702732874,5842.0,297.6291939999989,3304190483,1664494363,0.12064467928507795,0.53455015484984
208,46104.25403664373,5842.0,297.6291939999989,285428777,4031340808,0.12064467928507795,0.53455015484984
209,46186.33989919236,5842.0,297.6291939999989,268872833,680055547,0.12064467928507795,0.53455015484984
210,46295.70130191575,5842.0,297.6291939999989,244946378,3932868312,0.12064467928507795,0.53455015484984
211,46605.568990623964,5851.0,297.86528599999895,5877957819,5085940614,0.12064467928507795,0.53455015484984
212,46656.18077471383,5851.0,297.86528599999895,178972118,680055776,0.12064467928507795,0.53455015484984
213,46731.96276616133,5851.0,297.86528599999895,171443342,595658286,0.12064467928507795,0.53455015484984
214,46797.94118634512,5865.0,298.81379999999905,441308801,3039258148,0.12064467928507795,0.53455015484984
215,47307.14620321193,5865.0,298.81379999999905,101486423,1389252797,0.12064467928507795,0.53455015484984
216,47456.72323686481,5900.0,300.5566019999992,1879548688,1389253116,0.12064467928507795,0.53455015484984
217,47477.321283122285,5900.0,300.5566019999992,321803397,283703246,0.12064467928507795,0.53455015484984
218,47662.340846662206,5900.0,300.5566019999992,280158945,35500843,0.12064467928507795,0.53455015484984
219,49094.81753039925,5917.0,301.5938189999992,1692243340,199463497,0.12064467928507795,0.53455015484984
220,49635.246931948124,5942.0,302.99242699999934,514857389,514866176,0.12064467928507795,0.53455015484984
221,49981.7764198085,6015.0,312.0317949999997,388299405,1157810656,0.12064467928507795,0.53455015484984
222,50007.70126707082,6015.0,312.0317949999997,3623090541,88118725,0.12064467928507795,0.53455015484984
223,50107.57194969448,6025.0,312.2934819999998,595658294,595658290,0.12064467928507795,0.53455015484984
224,50136.58258824838,6029.0,312.39554399999975,370017311,1178769888,0.1475536341288321,0.53455015484984
225,51116.757064588826,6459.0,323.3376919999996,3909541237,2692904124,0.1475536341288321,0.53455015484984
226,51453.173659248205,6569.0,328.5248769999997,3036853554,3036853562,0.1475536341288321,0.53455015484984
227,52043.24605960499,6569.0,328.5248769999997,411747158,205495913,0.1475536341288321,0.53455015484984
228,52298.36693877887,6569.0,328.5248769999997,1351489023,1351489013,0.15016159297459086,0.53455015484984
229,52505.68879435732,6569.0,328.5248769999997,277888656,1315496631,0.15654226569288837,0.53455015484984
230,52579.97328154524,6719.0,331.8063349999996,4044419359,26732468,0.15654226569288837,0.53455015484984
231,52704.681161658526,6722.0,331.95622799999967,78081361,275407462,0.15654226569288837,0.53455015484984
232,53316.04693616302,6724.0,332.0880699999997,5770717864,702848338,0.15654226569288837,0.53455015484984
233,54259.092993599676,6724.0,332.0880699999997,280720687,280685347,0.15654226569288837,0.53455015484984
234,54557.93056888545,6724.0,332.0880699999997,727625585,3506010357,0.15654226569288837,0.53455015484984
235,55465.24891731755,6748.0,333.2954179999994,26883777,948494055,0.15654226569288837,0.53455015484984
236,57222.30797068675,6748.0,333.2954179999994,539358315,2968045024,0.15654226569288837,0.53455015484984
237,57394.6054359221,6773.0,335.6249559999993,280452922,1380502668,0.15654226569288837,0.53455015484984
238,57656.74276920544,6773.0,335.6249559999993,371791741,268931067,0.16475713259930566,0.53455015484984
239,57883.72631865327,7293.0,344.1194259999997,280724055,280724216,0.16475713259930566,0.53455015484984
240,58051.052346338074,7293.0,344.1194259999997,2999406070,260192726,0.16475713259930566,0.53455015484984
241,58768.27120268653,7296.0,344.1396699999997,372540020,192627860,0.16475713259930566,0.53455015484984
242,58909.218681634455,7305.0,344.54818599999965,3989890566,2005360792,0.16475713259930566,0.53455015484984
243,59279.74155044826,7305.0,344.54818599999965,2281811275,1950983004,0.16475713259930566,0.53455015484984
244,59354.249912004336,7305.0,344.54818599999965,268930876,3325126123,0.25371239905017456,0.53455015484984
245,59562.55023697414,8693.0,435.932388,58793108,58799314,0.2716024646893917,0.53455015484984
246,59609.33077384429,9033.0,459.910860000001,1988786433,343458171,0.28246343007770935,0.53455015484984
247,60102.384691926214,9186.0,468.3494570000012,727611070,2656920607,0.29862619720434186,0.53455015484984
248,60170.143249928275,9724.0,499.30144900000124,5093155551,263350356,0.29862619720434186,0.53455015484984
249,60324.105459243314,9727.0,499.35633700000125,1639945495,1403765372,0.29862619720434186,0.53455015484984
250,61892.622506070096,9747.0,500.2571550000012,2782913748,3033665475,0.29862619720434186,0.53455015484984
251,61938.18035905865,9940.0,513.691680000001,87812432,3437802283,0.29862619720434186,0.53455015484984
252,62019.87171334322,10021.0,517.6663280000014,1416941515,74934375,0.34465859472244503,0.53455015484984
253,62199.58798383133,10228.0,529.3749830000002,753978855,2714800264,0.34465859472244503,0.53455015484984
254,63457.55967268881,10274.0,533.1194329999988,2894542818,1929595251,0.34465859472244503,0.53455015484984
255,64795.70791103735,10274.0,533.1194329999988,5313023768,3139189512,0.35680774818874056,0.53455015484984
256,65455.43452354375,10479.0,560.1124829999987,244947424,244946813,0.3677118256878018,0.53455015484984
257,65865.15610317898,10494.0,560.365322999998,1851782241,3037356180,0.3677118256878018,0.53455015484984
